,Latitude,Longitude,Mosquito_collection_year_end,IR_Test_.mortality,AFR_PPP_2015_adj_v2,X2015_-1ture_Africa_ITN.2015,X2015_-1ture_Africa_PfPR.2015,layer,cells,AFR_PPP_2015_adj_v2.1,X2015_-1ture_Africa_ITN.2015.1,X2015_-1ture_Africa_PfPR.2015.1,layer.1
401,7.337,38.11,2015,25,6452.708984,0.352717242,0.004370398,1,1218391,6452.70875,0.352717242,0.004370398,1
407,7.337,38.11,2015,43,6452.708984,0.352717242,0.004370398,1,1218391,6452.70875,0.352717242,0.004370398,1
408,7.337,38.11,2015,43,6452.708984,0.352717242,0.004370398,1,1218391,6452.70875,0.352717242,0.004370398,1
434,7.313755,38.089589,2015,16,22568.99219,0.350904385,0.004660508,1,1220072,22568.99303,0.350904385,0.004660508,1
442,7.313755,38.089589,2015,43,22568.99219,0.350904385,0.004660508,1,1220072,22568.99303,0.350904385,0.004660508,1
449,7.313755,38.089589,2015,43,22568.99219,0.350904385,0.004660508,1,1220072,22568.99303,0.350904385,0.004660508,1
456,7.313755,38.089589,2015,21,22568.99219,0.350904385,0.004660508,1,1220072,22568.99303,0.350904385,0.004660508,1
464,7.313755,38.089589,2015,25,22568.99219,0.350904385,0.004660508,1,1220072,22568.99303,0.350904385,0.004660508,1
895,7.23333,2.3,2014,8,12636.5332,0.627671027,0.174747199,2,1222575,12636.53317,0.627671027,0.174747199,2
896,7.23333,2.3,2014,10,12636.5332,0.627671027,0.174747199,2,1222575,12636.53317,0.627671027,0.174747199,2
232,7.21888,2.339421,2015,8,13857.30078,0.658423159,0.185533926,2,1222576,13857.30103,0.658423159,0.185533926,2
233,7.21888,2.339421,2015,10,13857.30078,0.658423159,0.185533926,2,1222576,13857.30103,0.658423159,0.185533926,2
249,7.130231,-3.203118,2015,23.2,12663.84473,0.605837294,0.297580808,3,1225805,12663.84461,0.605837294,0.297580808,3
285,7.130231,-3.203118,2015,74.3,12663.84473,0.605837294,0.297580808,3,1225805,12663.84461,0.605837294,0.297580808,3
322,7.130231,-3.203118,2015,20.4,12663.84473,0.605837294,0.297580808,3,1225805,12663.84461,0.605837294,0.297580808,3
1642,7.08333,36.66666,2013,9,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1643,7.08333,36.66666,2013,9,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1648,7.08333,36.66666,2013,12,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1649,7.08333,36.66666,2013,12,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1661,7.08333,36.66666,2013,16,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1666,7.08333,36.66666,2013,16,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1814,7.105873,36.675541,2013,16,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1824,7.105873,36.675541,2013,9,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
1828,7.105873,36.675541,2013,12,1345.833862,0.368306987,0.002777654,1,1228443,1345.833897,0.368306987,0.002777654,1
528,7.014339,-9.563033,2015,22,3971.466797,0.916760442,0.135063544,2,1230695,3971.466905,0.916760442,0.135063544,2
535,7.014339,-9.563033,2015,67,3971.466797,0.916760442,0.135063544,2,1230695,3971.466905,0.916760442,0.135063544,2
1155,7.014339,-9.563033,2014,15,3971.466797,0.916760442,0.135063544,2,1230695,3971.466905,0.916760442,0.135063544,2
254,6.982747,-5.740517,2015,13.1,18353.82227,0.614874598,0.373737723,4,1232468,18353.82194,0.614874598,0.373737723,4
291,6.982747,-5.740517,2015,54.3,18353.82227,0.614874598,0.373737723,4,1232468,18353.82194,0.614874598,0.373737723,4
348,6.982747,-5.740517,2015,9.4,18353.82227,0.614874598,0.373737723,4,1232468,18353.82194,0.614874598,0.373737723,4
237,6.983242,2.663606,2015,55.2,41643.24609,0.619044902,0.153135151,2,1232669,41643.24537,0.619044902,0.153135151,2
241,6.983242,2.663606,2015,18.2,41643.24609,0.619044902,0.153135151,2,1232669,41643.24537,0.619044902,0.153135151,2
899,6.9832417,2.6636083,2014,91,41643.24609,0.619044902,0.153135151,2,1232669,41643.24537,0.619044902,0.153135151,2
2115,6.94222,-10.27388,2013,34,765.8634644,0.857940314,0.25007847,3,1234040,765.8634848,0.857940314,0.25007847,3
2116,6.94222,-10.27388,2013,34.3,765.8634644,0.857940314,0.25007847,3,1234040,765.8634848,0.857940314,0.25007847,3
2111,6.92611,-9.62527,2013,14.8,1284.634277,0.898546867,0.191079646,2,1234055,1284.63423,0.898546867,0.191079646,2
2112,6.92611,-9.62527,2013,15,1284.634277,0.898546867,0.191079646,2,1234055,1284.63423,0.898546867,0.191079646,2
2113,6.92611,-9.62527,2013,23,1284.634277,0.898546867,0.191079646,2,1234055,1284.63423,0.898546867,0.191079646,2
2114,6.92611,-9.62527,2013,23,1284.634277,0.898546867,0.191079646,2,1234055,1284.63423,0.898546867,0.191079646,2
46,6.938276,-2.38899,2016,70.3,1636.127075,0.651422622,0.394494057,4,1234229,1636.127113,0.651422622,0.394494057,4
66,6.938276,-2.38899,2016,63.2,1636.127075,0.651422622,0.394494057,4,1234229,1636.127113,0.651422622,0.394494057,4
487,6.938276,-2.38899,2015,17.9,1636.127075,0.651422622,0.394494057,4,1234229,1636.127113,0.651422622,0.394494057,4
507,6.938276,-2.38899,2015,7.1,1636.127075,0.651422622,0.394494057,4,1234229,1636.127113,0.651422622,0.394494057,4
256,6.888356,-6.439657,2015,18.1,44621.38281,0.560122727,0.354580671,4,1235813,44621.38139,0.560122727,0.354580671,4
292,6.888356,-6.439657,2015,43.1,44621.38281,0.560122727,0.354580671,4,1235813,44621.38139,0.560122727,0.354580671,4
326,6.888356,-6.439657,2015,24.5,44621.38281,0.560122727,0.354580671,4,1235813,44621.38139,0.560122727,0.354580671,4
349,6.888356,-6.439657,2015,7.1,44621.38281,0.560122727,0.354580671,4,1235813,44621.38139,0.560122727,0.354580671,4
1156,6.842761,-8.660059,2014,36,613.5405884,0.85339912,0.231772318,3,1237441,613.5406135,0.85339912,0.231772318,3
362,6.814,-8.308,2015,74.2,1897.569458,0.756007949,0.308661699,4,1239130,1897.569437,0.756007949,0.308661699,4
364,6.814,-8.308,2015,69.2,1897.569458,0.756007949,0.308661699,4,1239130,1897.569437,0.756007949,0.308661699,4
366,6.814,-8.308,2015,82.7,1897.569458,0.756007949,0.308661699,4,1239130,1897.569437,0.756007949,0.308661699,4
246,6.820278,-5.276667,2015,1.03,45886.80859,0.371242456,0.18734704,2,1239203,45886.81013,0.371242456,0.18734704,2
280,6.827914,-5.289975,2015,73.7,45886.80859,0.371242456,0.18734704,2,1239203,45886.81013,0.371242456,0.18734704,2
319,6.827914,-5.289975,2015,23.5,45886.80859,0.371242456,0.18734704,2,1239203,45886.81013,0.371242456,0.18734704,2
344,6.827914,-5.289975,2015,50,45886.80859,0.371242456,0.18734704,2,1239203,45886.81013,0.371242456,0.18734704,2
359,6.827914,-5.289975,2015,16.8,45886.80859,0.371242456,0.18734704,2,1239203,45886.81013,0.371242456,0.18734704,2
257,6.747242,-7.362155,2015,2.9,26240.05469,0.516738287,0.258999765,3,1242515,26240.05417,0.516738287,0.258999765,3
294,6.747242,-7.362155,2015,12.4,26240.05469,0.516738287,0.258999765,3,1242515,26240.05417,0.516738287,0.258999765,3
350,6.747242,-7.362155,2015,4.9,26240.05469,0.516738287,0.258999765,3,1242515,26240.05417,0.516738287,0.258999765,3
247,6.715698,-3.480135,2015,61.8,31022.2168,0.420433927,0.270163149,3,1242608,31022.21777,0.420433927,0.270163149,3
282,6.715698,-3.480135,2015,97,31022.2168,0.420433927,0.270163149,3,1242608,31022.21777,0.420433927,0.270163149,3
321,6.715698,-3.480135,2015,82.9,31022.2168,0.420433927,0.270163149,3,1242608,31022.21777,0.420433927,0.270163149,3
235,6.736827,2.663607,2015,55.2,48150.08984,0.557368573,0.165052086,2,1242755,48150.08865,0.557368573,0.165052086,2
239,6.736827,2.663607,2015,18.2,48150.08984,0.557368573,0.165052086,2,1242755,48150.08865,0.557368573,0.165052086,2
530,6.673439,-10.225238,2015,27,2150.291504,0.786918058,0.206116468,3,1244127,2150.291588,0.786918058,0.206116468,3
536,6.673439,-10.225238,2015,68,2150.291504,0.786918058,0.206116468,3,1244127,2150.291588,0.786918058,0.206116468,3
1159,6.673439,-10.225238,2014,78,2150.291504,0.786918058,0.206116468,3,1244127,2150.291588,0.786918058,0.206116468,3
35,6.677322,-1.583848,2016,31,249150.4688,0.266713054,0.111039065,2,1244334,249150.469,0.266713054,0.111039065,2
36,6.677322,-1.583848,2016,47,249150.4688,0.266713054,0.111039065,2,1244334,249150.469,0.266713054,0.111039065,2
37,6.677322,-1.583848,2016,15,249150.4688,0.266713054,0.111039065,2,1244334,249150.469,0.266713054,0.111039065,2
38,6.677322,-1.583848,2016,26,249150.4688,0.266713054,0.111039065,2,1244334,249150.469,0.266713054,0.111039065,2
901,6.7002333,2.5003,2014,91,4037.258789,0.564164808,0.208741382,3,1244433,4037.258889,0.564164808,0.208741382,3
234,6.677764,2.718197,2015,55.2,17624.22461,0.515458271,0.144116312,2,1244438,17624.22556,0.515458271,0.144116312,2
238,6.677764,2.718197,2015,18.2,17624.22461,0.515458271,0.144116312,2,1244438,17624.22556,0.515458271,0.144116312,2
900,6.6644611,2.1597694,2014,56,16936.44336,0.619187307,0.263649166,3,1246105,16936.4432,0.619187307,0.263649166,3
271,6.623337,-5.914557,2015,0,16005.85449,0.676972328,0.193518624,2,1247593,16005.85474,0.676972328,0.193518624,2
310,6.623337,-5.914557,2015,7.9,16005.85449,0.676972328,0.193518624,2,1247593,16005.85474,0.676972328,0.193518624,2
338,6.623337,-5.914557,2015,2,16005.85449,0.676972328,0.193518624,2,1247593,16005.85474,0.676972328,0.193518624,2
47,6.616667,-1.216667,2016,1.1,19823.63867,0.563228565,0.29530111,3,1247705,19823.63851,0.563228565,0.29530111,3
67,6.616667,-1.216667,2016,13.3,19823.63867,0.563228565,0.29530111,3,1247705,19823.63851,0.563228565,0.29530111,3
488,6.616667,-1.216667,2015,12.8,19823.63867,0.563228565,0.29530111,3,1247705,19823.63851,0.563228565,0.29530111,3
1650,6.622,37.016,2013,13,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1651,6.622,37.016,2013,13,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1652,6.622,37.016,2013,13,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1653,6.622,37.016,2013,13,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1682,6.622,37.016,2013,24,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1685,6.622,37.016,2013,24,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1704,6.622,37.016,2013,33,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
1705,6.622,37.016,2013,33,2017.005249,0.367130284,0.004544311,1,1248623,2017.005266,0.367130284,0.004544311,1
251,6.566664,-8,2015,10,1511.112915,0.730393365,0.226232246,3,1249224,1511.112894,0.730393365,0.226232246,3
288,6.566664,-8,2015,6,1511.112915,0.730393365,0.226232246,3,1249224,1511.112894,0.730393365,0.226232246,3
260,6.549058,-7.497654,2015,1,8882.661133,0.593675157,0.291207969,3,1249236,8882.660938,0.593675157,0.291207969,3
297,6.549058,-7.497654,2015,5.9,8882.661133,0.593675157,0.291207969,3,1249236,8882.660938,0.593675157,0.291207969,3
329,6.549058,-7.497654,2015,7.3,8882.661133,0.593675157,0.291207969,3,1249236,8882.660938,0.593675157,0.291207969,3
526,6.515188,-10.30489,2015,5,8246.944336,0.704637958,0.213358015,3,1250849,8246.944461,0.704637958,0.213358015,3
529,6.515188,-10.30489,2015,22,8246.944336,0.704637958,0.213358015,3,1250849,8246.944461,0.704637958,0.213358015,3
696,6.524392,3.379219,2015,3,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
697,6.524392,3.379219,2015,7,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
700,6.524392,3.379219,2015,12,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
713,6.524392,3.379219,2015,96,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
1364,6.524392,3.379219,2014,92,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
1365,6.524392,3.379219,2014,93,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
1367,6.524392,3.379219,2014,69,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
1372,6.524392,3.379219,2014,77,479481.1563,0.232691894,0.065679587,1,1251178,479481.1613,0.232691894,0.065679587,1
242,6.465829,2.401086,2015,20,12212.29004,0.507427729,0.155333042,2,1252835,12212.29011,0.507427729,0.155333042,2
243,6.465829,2.401086,2015,20,12212.29004,0.507427729,0.155333042,2,1252835,12212.29011,0.507427729,0.155333042,2
244,6.465829,2.401086,2015,45,12212.29004,0.507427729,0.155333042,2,1252835,12212.29011,0.507427729,0.155333042,2
701,6.458518,7.546336,2015,13,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
702,6.458518,7.546336,2015,19,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
715,6.458518,7.546336,2015,68,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
719,6.458518,7.546336,2015,84,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
1353,6.458518,7.546336,2014,30,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
1360,6.458518,7.546336,2014,50,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
1363,6.458518,7.546336,2014,66,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
1375,6.458518,7.546336,2014,84,112140.0078,0.250819037,0.149554268,2,1252959,112140.0073,0.250819037,0.149554268,2
1588,6.42234,2.599196,2013,98.81,21249.65234,0.470279827,0.112235025,2,1254521,21249.65246,0.470279827,0.112235025,2
1589,6.42234,2.599196,2013,62,21249.65234,0.470279827,0.112235025,2,1254521,21249.65246,0.470279827,0.112235025,2
1810,6.43458,37.746449,2013,24,4903.071777,0.367034471,0.016149031,1,1255364,4903.071897,0.367034471,0.016149031,1
1813,6.43458,37.746449,2013,14,4903.071777,0.367034471,0.016149031,1,1255364,4903.071897,0.367034471,0.016149031,1
1820,6.43458,37.746449,2013,33,4903.071777,0.367034471,0.016149031,1,1255364,4903.071897,0.367034471,0.016149031,1
1823,6.43458,37.746449,2013,13,4903.071777,0.367034471,0.016149031,1,1255364,4903.071897,0.367034471,0.016149031,1
1587,6.388861,2.42325,2013,18.36,141179.8594,0.409333975,0.096017055,1,1256198,141179.853,0.409333975,0.096017055,1
1593,6.388861,2.42325,2013,88.3,141179.8594,0.409333975,0.096017055,1,1256198,141179.853,0.409333975,0.096017055,1
1591,6.38190269,2.46659732,2013,83.89,61715.4375,0.463687752,0.09983892,1,1256199,61715.43812,0.463687752,0.09983892,1
1592,6.381902,2.466585,2013,83.9,61715.4375,0.463687752,0.09983892,1,1256199,61715.43812,0.463687752,0.09983892,1
277,6.366667,-5.2,2015,54.4,941.5946655,0.602531918,0.344310671,4,1257696,941.5946734,0.602531918,0.344310671,4
316,6.366667,-5.2,2015,91.6,941.5946655,0.602531918,0.344310671,4,1257696,941.5946734,0.602531918,0.344310671,4
1590,6.370293,2.391236,2013,98.41,232162.5938,0.24129788,0.074258715,1,1257878,232162.5997,0.24129788,0.074258715,1
903,6.3206889,2.0667361,2014,100,870.3343506,0.562638886,0.145531163,2,1259551,870.3343222,0.562638886,0.145531163,2
1157,6.29083,-10.760475,2014,46,69280.46094,0.511208064,0.087760076,1,1260924,69280.46076,0.511208064,0.087760076,1
272,6.233777,-5.139409,2015,96.9,795.6094971,0.591212414,0.253602535,3,1262740,795.6095146,0.591212414,0.253602535,3
311,6.233777,-5.139409,2015,89.7,795.6094971,0.591212414,0.253602535,3,1262740,795.6095146,0.591212414,0.253602535,3
52,6.2,-2.485,2016,30.6,13177.2832,0.674969988,0.378336608,4,1264485,13177.28318,0.674969988,0.378336608,4
72,6.2,-2.485,2016,11.8,13177.2832,0.674969988,0.378336608,4,1264485,13177.28318,0.674969988,0.378336608,4
493,6.2,-2.485,2015,25,13177.2832,0.674969988,0.378336608,4,1264485,13177.28318,0.674969988,0.378336608,4
512,6.2,-2.485,2015,15,13177.2832,0.674969988,0.378336608,4,1264485,13177.28318,0.674969988,0.378336608,4
868,6.170657,1.234669,2015,47,147283.2969,0.560456967,0.085708655,1,1264574,147283.2911,0.560456967,0.085708655,1
871,6.170657,1.234669,2015,43,147283.2969,0.560456967,0.085708655,1,1264574,147283.2911,0.560456967,0.085708655,1
1517,6.170657,1.234669,2014,47,147283.2969,0.560456967,0.085708655,1,1264574,147283.2911,0.560456967,0.085708655,1
1520,6.170657,1.234669,2014,42,147283.2969,0.560456967,0.085708655,1,1264574,147283.2911,0.560456967,0.085708655,1
2582,6.170657,1.234669,2013,53,147283.2969,0.560456967,0.085708655,1,1264574,147283.2911,0.560456967,0.085708655,1
2585,6.170657,1.234669,2013,50,147283.2969,0.560456967,0.085708655,1,1264574,147283.2911,0.560456967,0.085708655,1
258,6.151632,-5.951988,2015,6.8,34786.4375,0.532991292,0.215134069,3,1266083,34786.43689,0.532991292,0.215134069,3
295,6.151632,-5.951988,2015,33.7,34786.4375,0.532991292,0.215134069,3,1266083,34786.43689,0.532991292,0.215134069,3
327,6.151632,-5.951988,2015,2.7,34786.4375,0.532991292,0.215134069,3,1266083,34786.43689,0.532991292,0.215134069,3
869,6.132625,1.2023,2015,30,75507.84375,0.541695362,0.037880406,1,1266254,75507.8445,0.541695362,0.037880406,1
872,6.132625,1.2023,2015,42,75507.84375,0.541695362,0.037880406,1,1266254,75507.8445,0.541695362,0.037880406,1
1518,6.132625,1.2023,2014,29,75507.84375,0.541695362,0.037880406,1,1266254,75507.8445,0.541695362,0.037880406,1
1521,6.132625,1.2023,2014,25,75507.84375,0.541695362,0.037880406,1,1266254,75507.8445,0.541695362,0.037880406,1
2583,6.132625,1.2023,2013,55,75507.84375,0.541695362,0.037880406,1,1266254,75507.8445,0.541695362,0.037880406,1
2586,6.132625,1.2023,2013,25,75507.84375,0.541695362,0.037880406,1,1266254,75507.8445,0.541695362,0.037880406,1
867,6.162802,1.281681,2015,45,56576.25781,0.432021502,0.050471891,1,1266256,56576.25853,0.432021502,0.050471891,1
870,6.162802,1.281681,2015,26,56576.25781,0.432021502,0.050471891,1,1266256,56576.25853,0.432021502,0.050471891,1
1516,6.162802,1.281681,2014,40,56576.25781,0.432021502,0.050471891,1,1266256,56576.25853,0.432021502,0.050471891,1
1519,6.162802,1.281681,2014,35,56576.25781,0.432021502,0.050471891,1,1266256,56576.25853,0.432021502,0.050471891,1
2581,6.162802,1.281681,2013,32,56576.25781,0.432021502,0.050471891,1,1266256,56576.25853,0.432021502,0.050471891,1
2584,6.162802,1.281681,2013,38,56576.25781,0.432021502,0.050471891,1,1266256,56576.25853,0.432021502,0.050471891,1
248,6.10715,-3.855348,2015,42,32581.08984,0.45531339,0.260760158,3,1267814,32581.09066,0.45531339,0.260760158,3
283,6.10715,-3.855348,2015,90.6,32581.08984,0.45531339,0.260760158,3,1267814,32581.09066,0.45531339,0.260760158,3
346,6.10715,-3.855348,2015,67.7,32581.08984,0.45531339,0.260760158,3,1267814,32581.09066,0.45531339,0.260760158,3
41,6.086857,0.121389,2016,8.6,2198.230713,0.705779514,0.121560603,2,1267909,2198.230779,0.705779514,0.121560603,2
61,6.086857,0.121389,2016,31.1,2198.230713,0.705779514,0.121560603,2,1267909,2198.230779,0.705779514,0.121560603,2
482,6.086857,0.121389,2015,37.5,2198.230713,0.705779514,0.121560603,2,1267909,2198.230779,0.705779514,0.121560603,2
502,6.086857,0.121389,2015,51.3,2198.230713,0.705779514,0.121560603,2,1267909,2198.230779,0.705779514,0.121560603,2
40,6.1,0.9166,2016,43.4,7133.591797,0.787051203,0.088982157,1,1267929,7133.591838,0.787051203,0.088982157,1
60,6.1,0.9166,2016,31.3,7133.591797,0.787051203,0.088982157,1,1267929,7133.591838,0.787051203,0.088982157,1
481,6.1,0.9166,2015,76.3,7133.591797,0.787051203,0.088982157,1,1267929,7133.591838,0.787051203,0.088982157,1
501,6.1,0.9166,2015,10.8,7133.591797,0.787051203,0.088982157,1,1267929,7133.591838,0.787051203,0.088982157,1
532,6.064945,-8.13932,2015,44.8,25530.81445,0.72122441,0.124098554,2,1269392,25530.81511,0.72122441,0.124098554,2
534,6.064945,-8.13932,2015,62.5,25530.81445,0.72122441,0.124098554,2,1269392,25530.81511,0.72122441,0.124098554,2
