Latitude,Longitude,Mosquito_collection_year_end,IR_Test_%mortality
-16.326,29.6043,2013,94
-16.326,29.6043,2013,90
-16.280222,16.158094,2012,97.5
-16.280222,16.158094,2012,97.5
-12.766703,15.733315,2012,93.8
-14.928055,14.658782,2012,94.3
-12.7667,15.73331,2012,94
-14.92805,14.65878,2012,94
11.8509579,3.3806138,2012,0
6.422478,2.599084,2012,24
10.6197,1.2644,2012,42
11.86,2.56,2012,43.13
10.6197,1.2644,2012,46
10.6197,1.2644,2012,46
10.33167,1.69139,2012,49
10.33167,1.69139,2012,49
10.3066,1.375,2012,57
10.3066,1.375,2012,57
10.22833,2.00194,2012,68
10.22833,2.00194,2012,68
9.21,2.37,2012,92.5
7.58,2.14,2012,82
6.38190269,2.46659732,2012,86.07
7.16887236,2.067014,2012,87.5
11.380692,-4.421172,2012,1
11.380692,-4.421172,2012,1
3.866667,11.516667,2012,40
2.7251333,10.0686333,2012,41
3.866667,11.516667,2012,47
4.04748,9.706378,2012,49
3.866667,11.516667,2012,59
3.866667,11.516667,2012,68
2.7251333,10.0686333,2012,93
2.7251333,10.0686333,2012,94
4.04748,9.706378,2012,70
2.7251333,10.0686333,2012,80
-3.52083,23.60027,2012,100
-6.14179,23.60541,2012,100
-2.225,28.83138,2012,96
-2.225,28.83138,2012,100
-3.52083,23.60027,2012,100
-6.14179,23.60541,2012,100
-10.5333,24.7666,2012,100
-11.03333,26.95,2012,100
-2.225,28.83138,2012,97
-6.14179,23.60541,2012,28
-6.14179,23.60541,2012,28
-3.52083,23.60027,2012,100
-3.52083,23.60027,2012,100
-6.14179,23.60541,2012,100
-6.14179,23.60541,2012,97
-10.5333,24.7666,2012,56
-10.5333,24.7666,2012,56
-11.03333,26.95,2012,100
-10.5333,24.7666,2012,100
-3.52083,23.60027,2012,64
-3.52083,23.60027,2012,64
-11.03333,26.95,2012,66
-11.03333,26.95,2012,66
-2.225,28.83138,2012,96
-2.225,28.83138,2012,100
-2.225,28.83138,2012,100
-10.5333,24.7666,2012,85
-11.03333,26.95,2012,85
-11.03333,26.95,2012,85
-10.5333,24.7666,2012,85
3.147433,29.609133,2012,44
7.337,38.11,2012,1
7.337,38.11,2012,1
7.77314,37.23129,2012,9
7.77314,37.23129,2012,9
8.8,35.76667,2012,11
7.77314,37.23129,2012,11
7.77314,37.23129,2012,11
7.77314,37.23129,2012,11
7.77314,37.23129,2012,11
8.8,35.7666667,2012,11
8.275,35.75583,2012,12
8.275,35.75583,2012,12
9.51916,36.7575,2012,16
7.66666651,36.8333321,2012,16
9.51916,36.7575,2012,16
11.38,37.28,2012,23
11.38,37.28,2012,23
7.77314,37.23129,2012,25
7.77314,37.23129,2012,25
7.77314,37.23129,2012,26
7.77314,37.23129,2012,26
8.73333,37.46666,2012,27
8.73333,37.46666,2012,27
9.51916,36.7575,2012,42
9.51916,36.7575,2012,42
7.91666651,37.3333321,2012,43
11.38,37.28,2012,44
11.38,37.28,2012,44
11.38,37.28,2012,50
11.38,37.28,2012,50
9.455,41.86639,2012,50
9.455,41.86639,2012,50
8,39,2012,52
8,39,2012,52
7.91666651,37.3333321,2012,58.1
9.5,35.5,2012,61
9.5,35.5,2012,61
7.633333,37.25,2012,75.9
7.633333,37.25,2012,76.5
7.66666651,36.8333321,2012,79.7
7.773734,37.227642,2012,25
7.773734,37.227642,2012,12
7.773734,37.227642,2012,9
7.773734,37.227642,2012,26
7.773734,37.227642,2012,11
7.943214,38.928213,2012,27
8.527312,35.735426,2012,12
11.574209,37.361353,2012,50
11.574209,37.361353,2012,44
11.574209,37.361353,2012,23
7.313755,38.089589,2012,1
9.62472,-0.82777,2012,93
9.43094,-1.0646,2012,67
9.43094,-1.0646,2012,76
-0.19748,34.34105,2012,90
-0.72861,34.36472,2012,39
-0.72861,34.36472,2012,39
-0.18333,34.91666,2012,41
-0.18333,34.91666,2012,41
-0.1,34.25,2012,50
-0.1,34.25,2012,50
-0.65125,34.52107,2012,52
-0.65125,34.52107,2012,52
-0.19748,34.34105,2012,56
-0.19748,34.34105,2012,56
-0.76666,34.6,2012,60
-0.76666,34.6,2012,60
-0.75,34.63333,2012,64
-0.75,34.63333,2012,64
0.53333,34.25,2012,66
0.71666,34.35,2012,66
0.57068,34.5616,2012,67
0.57068,34.5616,2012,67
-0.19748,34.34105,2012,90
-0.76666,34.6,2012,71
-0.76666,34.6,2012,71
-0.18333,34.91666,2012,71
-0.18333,34.91666,2012,71
-0.75,34.63333,2012,73
-0.75,34.63333,2012,73
-0.65125,34.52107,2012,74
-0.65125,34.52107,2012,74
-0.72861,34.36472,2012,75
0.53333,34.25,2012,75
-0.72861,34.36472,2012,75
0.53333,34.25,2012,75
-0.1,34.25,2012,77
-0.1,34.25,2012,77
0.53333,34.25,2012,78
-0.15388,35.19861,2012,78
0.53333,34.25,2012,78
-0.15388,35.19861,2012,78
-0.50585,34.73359,2012,80
-0.50585,34.73359,2012,80
-0.15388,35.19861,2012,80
-0.15388,35.19861,2012,80
-0.50585,34.73359,2012,85
-0.50585,34.73359,2012,85
0.53333,34.25,2012,87
0.71666,34.35,2012,87
-0.33333,34.91666,2012,89
-0.33333,34.91666,2012,89
-0.914,35.1155,2012,78
-0.4343,34.2153,2012,39
-0.45,34.38,2012,73
0.34,34.34,2012,67
-0.32,34.15,2012,78
-0.12,34.2,2012,90
-3.145,40.08,2012,93
-3.11,39.59,2012,89
-3.159571,40.032434,2012,100
-3.38,39.44,2012,99.6
-3.41,39.47,2012,92
-3.38,39.51,2012,87
-3.399786,37.673244,2012,100
-3.399786,37.673244,2012,95
-0.914,35.1155,2012,80
-0.31,34.27,2012,52
-0.4667,34.85,2012,85
-0.46,34.36,2012,71
-0.32,34.15,2012,75
-0.12,34.2,2012,56
0.705198,34.335397,2012,57.4
0.650767,34.325486,2012,80
0.620475,34.241442,2012,88
0.613963,34.22643,2012,77.3
0.667475,34.340852,2012,68.8
0.701947,34.381232,2012,10
0.587095,34.234043,2012,78.9
0.683337,34.38842,2012,62.5
0.01118,34.110645,2012,54.2
-0.084321667,34.33527833,2012,0
-0.029941667,34.01295333,2012,22.2
-0.238783333,34.25207167,2012,100
-0.21855,34.30245167,2012,50
-0.394503333,34.29017,2012,64.9
-0.328158333,34.26666,2012,76.6
-0.16501,34.42803667,2012,64.7
-0.059766667,34.093225,2012,73.7
-0.081546667,34.17182167,2012,47.6
-0.28638,35.03971667,2012,86.2
-0.187436667,35.02238667,2012,80
-0.12807,35.09510333,2012,40
-0.32034,34.90630333,2012,89.1
-0.085951667,35.00320167,2012,80
-0.085951667,35.00320167,2012,33.3
-0.227373333,34.89605667,2012,96
-0.204663333,34.91092833,2012,83.3
-0.179825,35.26651,2012,89.9
-0.156286667,35.187495,2012,92
-0.156286667,35.187495,2012,100
-0.43839,34.506933,2012,100
-0.355973,34.702345,2012,90.9
-0.359508,34.46602,2012,85.7
-0.348348,34.790085,2012,90
-0.352095,34.774177,2012,71.4
-0.392017,34.62611,2012,66.7
-0.356857,34.683213,2012,83.7
-0.11,34.55,2012,71
-0.31,34.27,2012,74
-0.4667,34.85,2012,80
-0.46,34.36,2012,60
-0.43,34.21,2012,66
-0.6,34.15,2012,50
-3.11,39.59,2012,98
-3.159571,40.032434,2012,100
-3.145,40.08,2012,96
-3.38,39.51,2012,83
-3.38,39.44,2012,100
-3.41,39.47,2012,100
-3.481094,37.685943,2012,100
-3.481094,37.685943,2012,100
-0.11,34.55,2012,41
-0.2,34.55,2012,89
-0.4343,34.2153,2012,75
-0.45,34.38,2012,64
-0.43,34.21,2012,87
-0.6,34.15,2012,77
0.705198,34.335397,2012,0
0.650767,34.325486,2012,95
0.620475,34.241442,2012,94.1
0.552501667,34.24511833,2012,96
0.518991667,34.24447833,2012,88.9
0.630803333,34.375545,2012,73.7
0.587095,34.234043,2012,62.5
-0.061148333,34.33484833,2012,77.3
-0.084321667,34.33527833,2012,81.4
-0.029941667,34.01295333,2012,44.4
-0.238783333,34.25207167,2012,78.3
-0.21855,34.30245167,2012,74
-0.21855,34.30245167,2012,55.9
-0.179551667,34.369035,2012,100
-0.34709,34.29523667,2012,77.1
-0.195601667,34.17508833,2012,83
-0.059766667,34.093225,2012,40
-0.059766667,34.093225,2012,77.1
-0.16892,34.1437,2012,75
-0.187436667,35.02238667,2012,78
-0.187436667,35.02238667,2012,92
-0.12807,35.09510333,2012,95.9
-0.32034,34.90630333,2012,91.2
-0.32034,34.90630333,2012,50
-0.085951667,35.00320167,2012,52.2
-0.227373333,34.89605667,2012,83
-0.227373333,34.89605667,2012,71.4
-0.227373333,34.89605667,2012,53.5
-0.227373333,34.89605667,2012,41.4
-0.179825,35.26651,2012,87.2
-0.147186667,35.20697667,2012,82.1
-0.441923,34.618988,2012,68.9
-0.356302,34.752652,2012,62.1
-0.422272,34.565372,2012,74.4
-0.352095,34.774177,2012,84.5
-0.431778,34.481603,2012,80.6
-0.431778,34.481603,2012,87
-0.404915,34.54733,2012,81.5
6.2425,-10.18583,2012,12
6.673439,-10.225238,2012,12
6.515188,-10.30489,2012,29
6.43472,-10.59055,2012,29.2
6.26638,-10.51027,2012,29.4
6.511476,-10.484418,2012,47
6.90555,-9.2325,2012,51.5
6.90555,-9.2325,2012,52
6.43472,-10.59055,2012,53
6.511476,-10.484418,2012,53
6.8295,-9.3673,2012,58.8
6.8295,-9.3673,2012,59
6.43472,-10.59055,2012,60.4
6.26638,-10.51027,2012,78.3
6.26638,-10.51027,2012,81
6.26638,-10.51027,2012,82.2
6.26638,-10.51027,2012,84
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.26666,46.08333,2012,100
-23.26666,46.08333,2012,100
-23.26666,46.08333,2012,100
-20.331,46.4813,2012,100
-20.331,46.4813,2012,96
-19.90483,47.0177,2012,100
-19.90483,47.0177,2012,94
-19.83333,46.85,2012,99
-19.83333,46.85,2012,100
-16.79694,47.65138,2012,97
-16.79694,47.65138,2012,100
-16.79694,47.65138,2012,97
-16.79694,47.65138,2012,100
-16.79694,47.65138,2012,97
-16.79694,47.65138,2012,100
-16.45,46.75,2012,100
-16.79694,47.65138,2012,100
-16.79694,47.65138,2012,97
-16.79694,47.65138,2012,100
-16.79694,47.65138,2012,97
-25.17833,46.08722,2012,100
-25.17833,46.08722,2012,98.5
-25.17833,46.08722,2012,99
-25.17833,46.08722,2012,99
-25.17833,46.08722,2012,100
-25.17833,46.08722,2012,98.5
-25.17833,46.08722,2012,99
-25.17833,46.08722,2012,99
-25.03333,46.38333,2012,100
-25.03333,46.38333,2012,99
-25.03333,46.38333,2012,100
-25.03333,46.38333,2012,100
-25.0325,46.98305,2012,100
-25.0325,46.98305,2012,100
-25.0325,46.98305,2012,100
-25.0325,46.98305,2012,99
-25.0325,46.98305,2012,100
-25.0325,46.98305,2012,99
-24.28333,45.21666,2012,100
-24.28333,45.21666,2012,99
-24.28333,45.21666,2012,98
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-13.2,49.05,2012,100
-13.2,49.05,2012,100
-13.2,49.05,2012,100
-13.2,49.05,2012,100
-13.2,49.05,2012,100
-13.2,49.05,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81777,47.43361,2012,100
-18.43333,46.56666,2012,100
-18.43333,46.56666,2012,97
-18.43333,46.56666,2012,98
-18.31722,47.11611,2012,100
-18.31722,47.11611,2012,100
-18.31722,47.11611,2012,100
-18.31722,47.11611,2012,100
-13.68333,48.45,2012,100
-24.28333,45.21666,2012,100
-24.28333,45.21666,2012,99
-24.28333,45.21666,2012,98
-25.0325,46.98305,2012,100
-25.0325,46.98305,2012,100
-25.0325,46.98305,2012,99
-25.0325,46.98305,2012,100
-18.43333,46.56666,2012,100
-18.43333,46.56666,2012,97
-18.43333,46.56666,2012,98
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-18.81972,49.56888,2012,100
-15.55,47.66666,2012,82
-23.26666,46.08333,2012,100
-23.26666,46.08333,2012,100
-23.26666,46.08333,2012,100
-19.83333,46.85,2012,99
-19.83333,46.85,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-23.6,46.01666,2012,100
-15.55,47.66666,2012,82
-15.55,47.66666,2012,83
-20.331,46.4813,2012,100
-15.55,47.66666,2012,83
-19.90483,47.0177,2012,100
-19.90483,47.0177,2012,94
-18.31722,47.11611,2012,100
-18.31722,47.11611,2012,100
-19.90483,47.0177,2012,86
-25.17833,46.08722,2012,98.5
-25.17833,46.08722,2012,99
-25.17833,46.08722,2012,99
-25.17833,46.08722,2012,100
-18.81777,47.43361,2012,100
-18.81777,47.43361,2012,99
-18.81777,47.43361,2012,100
-18.81777,47.43361,2012,100
-18.81777,47.43361,2012,100
-18.81777,47.43361,2012,100
-18.81777,47.43361,2012,100
-18.81777,47.43361,2012,100
-20.331,46.4813,2012,100
-20.331,46.4813,2012,96
-13.68333,48.45,2012,100
-19.90483,47.0177,2012,86
-15.55,47.66666,2012,87
-15.55,47.66666,2012,87
14.25,-6,2012,91
12.6392,-8.0029,2012,7
12.65001,-7.99986,2012,7
12.65001,-7.99986,2012,7
12.745372,-8.0738,2012,12
12.74665,-8.07137,2012,12
12.74665,-8.07137,2012,12
13.8018,-7.4381,2012,13
12.86666,-7.56666,2012,13
13.905395,-4.555995,2012,16
17.57069,-3.99617,2012,16
17.57069,-3.99617,2012,16
11.41668,-7.48332,2012,91
11.418288,-7.470593,2012,91
16.77531,-3.00826,2012,97
16.77531,-3.00826,2012,100
14.439,-3.3057,2012,32
14.0775,-3.518,2012,32
14.439,-3.3057,2012,32
14.25,-6,2012,33
14.25,-6,2012,33
13.0683,-6.82792,2012,33
13.069381,-6.83242,2012,33
13.0683,-6.82792,2012,33
14.7703,-5.8987,2012,33
10.55,-5.76667,2012,37
10.5505,-5.7563,2012,37
10.55,-5.76667,2012,37
11.17595,-8.15486,2012,50
11.17595,-8.15486,2012,50
11.616667,-8.233333,2012,50
12.86666,-7.56666,2012,50
12.95,-5.75,2012,58
12.954987,-5.756315,2012,58
12.95,-5.75,2012,58
13.0683,-6.82792,2012,61
14.34855,-3.61031,2012,66.5
12.95,-5.75,2012,68.5
16.263975,-0.050689,2012,94
12.74665,-8.07137,2012,97
13.0341,-9.4895,2012,74
13.04114,-9.48472,2012,74
13.04114,-9.48472,2012,74
16.273291,-0.050689,2012,74
17.57069,-3.99617,2012,94
14.34855,-3.61031,2012,79
14.3489,-3.6091,2012,79
14.34855,-3.61031,2012,79
12.65001,-7.99986,2012,80
11.41668,-7.48332,2012,91
11.41668,-7.48332,2012,87.5
13.04114,-9.48472,2012,88
-26.83639,32.28444,2012,100
-26.04126,32.32548,2012,100
-19.83542,34.84148,2012,100
-19.83542,34.84148,2012,100
-19.60944,34.74305,2012,100
-19.60944,34.74305,2012,95
-19.26916,34.21277,2012,100
-19.26916,34.21277,2012,100
-19.11638,33.48333,2012,100
-19.11638,33.48333,2012,100
-19.08833,33.64861,2012,97
-19.08833,33.64861,2012,97
-16.8501,36.983333,2012,97
-16.850001,36.983335,2012,100
-16.850001,36.983335,2012,90
-16.83638,33.27388,2012,90.2
-16.83638,33.27388,2012,91.3
-16.13985,33.61227,2012,93
-15.44,40.07888,2012,100
-24.80632,32.85729,2012,100
-23.8965,35.40949,2012,96
-23.8965,35.40949,2012,96
-17.603,36.814001,2012,100
-17.329,35.591,2012,100
-16.8501,36.983333,2012,99.2
-13.46638,39.70305,2012,99
-13.12305,39.00671,2012,99
-18.93444,32.87555,2012,100
-18.93444,32.87555,2012,100
-15.28166,39.64638,2012,100
-13.12305,39.00671,2012,79
-16.13985,33.61227,2012,87.2
9.8833333,4.5166667,2012,100
9.8833333,4.5166667,2012,100
7.4355556,3.9130556,2012,68
7.4355556,3.9130556,2012,70
7.4677778,3.9133333,2012,70
7.4355556,3.9130556,2012,75
9.8833333,4.5166667,2012,75.7
9.8833333,4.5166667,2012,79.5
7.4355556,3.9130556,2012,80
12.22416,7.33611,2012,100
12.22416,7.33611,2012,94
12.22416,7.33611,2012,97
12.22416,7.33611,2012,94
12.22416,7.33611,2012,97
12.22416,7.33611,2012,84.3
7.4355556,3.9130556,2012,86
7.4677778,3.9133333,2012,88
12.22416,7.33611,2012,88.5
12.22416,7.33611,2012,89
12.22416,7.33611,2012,89
-1.4459,30.252,2012,20
-1.4459,30.252,2012,23
-1.544979,29.693019,2012,99
-1.544979,29.693019,2012,98
-2.26666,29.85,2012,90
-2.68521,29.564416,2012,97
-2.68521,29.564416,2012,90
-2.68521,29.564416,2012,100
-2.68521,29.564416,2012,98.8
-2.68521,29.564416,2012,96.6
-2.540556,28.985278,2012,100
-2.540556,28.985278,2012,98.7
-2.540556,28.985278,2012,90.9
-2.530232,29.185699,2012,95
-2.530232,29.185699,2012,100
-2.530232,29.185699,2012,90.4
-2.453855,29.464359,2012,100
-2.453855,29.464359,2012,97.4
-2.453855,29.464359,2012,95.2
-2.054671,29.605003,2012,100
-2.054671,29.605003,2012,97
-2.321508,29.185579,2012,98.7
-2.321508,29.185579,2012,92.7
-2.285672,29.952371,2012,100
-2.285672,29.952371,2012,100
-2.285672,29.952371,2012,100
-2.266667,29.85,2012,100
-2.266667,29.85,2012,98.9
-2.266667,29.85,2012,98.9
-2.26666,29.85,2012,90
-2.26666,29.85,2012,95
-2.21683,30.757983,2012,98.7
-2.054671,29.605003,2012,100
-2.054671,29.605003,2012,100
-2.054671,29.605003,2012,100
-1.984977,30.104065,2012,100
-1.984977,30.104065,2012,98.7
-1.800785,30.50344,2012,100
-1.800785,30.50344,2012,94.2
-2.21683,30.757983,2012,83.5
-1.800785,30.50344,2012,83.7
-2.26666,29.85,2012,86
-2.26666,29.85,2012,86
-1.5,29.633333,2012,100
-1.5,29.633333,2012,98.7
-1.5,29.633333,2012,100
-1.444722,30.2556,2012,100
-1.444722,30.2556,2012,97.6
-1.444722,30.2556,2012,86.2
-2.21683,30.757983,2012,88.3
-2.321508,29.185579,2012,89.2
-1.984977,30.104065,2012,89.5
14.21516,-13.43297,2012,90
13.98255,-14.55845,2012,95
13.98255,-14.55845,2012,96
13.98333,-14.8,2012,98
13.98333,-14.8,2012,94
13.98333,-14.8,2012,91
14.758945,-17.393754,2012,11
13.49668,-13.60629,2012,92
13.49998,-15.04994,2012,91
14.758945,-17.393754,2012,15
14.758945,-17.393754,2012,17
14.705417,-17.432066,2012,18
14.744533,-17.525368,2012,19
14.705417,-17.432066,2012,21
14.705417,-17.432066,2012,26
14.744533,-17.525368,2012,35
14.744533,-17.525368,2012,39
13.14756,-14.11483,2012,95
13.14756,-14.11483,2012,96
14.21516,-13.43297,2012,69
13.49668,-13.60629,2012,70
14.21516,-13.43297,2012,71
13.49668,-13.60629,2012,75
13.49998,-15.04994,2012,88
13.14756,-14.11483,2012,89
-4.948469,39.787957,2012,5.2
-5.083335,39.766668,2012,22
-2.873345,32.178421,2012,23.5
-2.873345,32.178421,2012,24.6
-5.999711,39.188595,2012,27
-4.948211,39.787777,2012,37.2
-4.948469,39.787957,2012,37.2
-4.948211,39.787777,2012,39
-2.873345,32.178421,2012,41.07
-7.96666,31.61666,2012,100
-6.44222,38.90416,2012,100
-6.44222,38.90416,2012,97
-5.03044,39.740083,2012,48.9
-5.999711,39.188595,2012,49
-4.979072,39.725672,2012,49
-2.873345,32.178421,2012,50
-4.979072,39.725672,2012,51.2
-2.51222,30.65583,2012,54
-3.21,37.2,2012,56
-3.21,37.2,2012,60
-2.51222,30.65583,2012,60
-5.45,34.5,2012,100
-5.45,34.5,2012,100
-4.87694,29.62667,2012,100
-4.87694,29.62667,2012,100
-7.96666,31.61666,2012,100
-2.873345,32.178421,2012,100
-2.8,33.98333,2012,91
-2.8,33.98333,2012,97
-3.3388,36.7826,2012,68
-8.531192,33.074696,2012,97
-3.3388,36.7826,2012,74
-3.2,31.9,2012,78
-3.2,31.9,2012,80
-6.090349,39.224563,2012,81.9
-6.090359,39.22456,2012,81.9
-1.35,34.36666,2012,99
-1.35,34.36666,2012,100
-6.233333,39.35,2012,88
-6.138619,39.269295,2012,88.4
-5.533333,38.933333,2012,88.4
-4.315006,36.954107,2012,86.8
-4.315006,36.954107,2012,98
-12.80383,28.21314,2012,5
-12.7666667,28.3333333,2012,11.9
-12.7666667,28.3333333,2012,34.7
-12.7666667,28.3333333,2012,38.4
-10.4333333,31.0833333,2012,38.8
-10.21277,31.18083,2012,39
-13.127,28.381769,2012,45
-13.127,28.381769,2012,48
-13.127,28.38176,2012,48
-12.7666667,28.3333333,2012,50
-13.127,28.381769,2012,51
-13.127,28.38176,2012,51
-13.05,28.4,2012,51
-13.05,28.4,2012,54.3
-13.05,28.4,2012,66.7
-13.127,28.38176,2012,67
-12.370062,27.8217,2012,71
-12.37006,27.8217,2012,71
-12.3333333,27.7833333,2012,71.1
-12.80383,28.21314,2012,75
-12.9666667,28.5833333,2012,82.5
-12.5178,28.25266,2012,83
-12.5178,28.25266,2012,87
-22.214,29.9915,2012,100
-21.05,31.6667,2012,100
-16.7294,31.1166,2012,100
-16.6463,32.2656,2012,100
-16.326,29.6043,2012,100
-17.9515,29.3047,2012,98
-17.6306,27.3441,2012,100
-17.5,32,2012,100
-16.9151,32.6277,2012,100
-18.97055,32.67083,2012,100
-18.9333,27.7667,2012,100
-18.6154,32.6723,2012,100
-18.2111,28.4866,2012,100
-16.280222,16.158094,2011,93.3
-14.928055,14.658782,2011,92
-14.92805,14.65878,2011,92
-16.280222,16.158094,2011,93.3
6.5625,2.5852778,2011,97
6.334,2.4404,2011,20
6.3346,2.4302,2011,20
11.2442194,2.2287778,2011,95
10.79158,1.02805,2011,91
10.3066,1.375,2011,31
10.6197,1.2644,2011,32
10.34,1.16,2011,32
6.3602,2.4132,2011,32
6.3851,2.4227,2011,33
6.422478,2.599084,2011,33
11.087566,2.8946167,2011,94
6.8066,2.6293,2011,100
6.8547,2.575,2011,97
6.9644,2.648,2011,38
6.9644,2.6479,2011,40
7.3757,2.5969,2011,41
6.424,2.3912,2011,43
10.34,1.16,2011,93
7.0328,2.6467,2011,44
10.79158,1.02805,2011,45
6.9655,2.6985,2011,45
10.79158,1.02805,2011,45
7.2625,2.541,2011,45
7.2101,2.3649,2011,46
7.3327,2.5895,2011,48
6.422478,2.599084,2011,92
7.2627,2.5409,2011,49
11.1341667,3.01121,2011,50
6.9705,2.6513,2011,50
6.351,2.4413,2011,50
11.2934583,2.4392528,2011,51
7.3701,2.5971,2011,51
7.3501,2.5667,2011,53
9.21,2.37,2011,54
7.2921,2.5744,2011,54
9.84,2.7,2011,58
11.2025417,2.3294444,2011,59
9.51,2.43,2011,60
7.2759,2.5663,2011,60
7.2756,2.6276,2011,61
10.33167,1.69139,2011,62
10.331667,1.69139,2011,62
6.4923,2.3638,2011,62
7.3693,2.6102,2011,62
6.9781,2.6483,2011,63
7.2101,2.3649,2011,64
6.578225,2.5576611,2011,65
6.578225,2.5576611,2011,65
6.5625,2.5852778,2011,66
6.5625,2.5852778,2011,66
7.0171,2.6917,2011,67
7.3955,2.6706,2011,67
6.9644,2.6479,2011,68
7.0535,2.642,2011,71
6.8228,2.6105,2011,73
7.0899,2.6352,2011,73
7.4124,2.6925,2011,73
6.7002333,2.5003,2011,75
6.4223,2.3649,2011,75
6.7002333,2.5003,2011,75
6.7313,2.6688,2011,98
6.829,2.6027,2011,77
6.3905,2.433,2011,77
7.1527,2.6529,2011,77
7.2116,2.3631,2011,77
7.3743,2.6091,2011,78
6.39712,2.59409,2011,80
6.829,2.6027,2011,80
6.422478,2.599084,2011,80
10.18,1.22,2011,80
10.3066,1.375,2011,80
6.829,2.6027,2011,81
6.9759,2.6515,2011,81
6.6538,2.7289,2011,82
6.3433,2.415,2011,82
6.3513,2.4118,2011,82
6.7234,2.6726,2011,83
7.3572,2.5969,2011,83
7.3693,2.6102,2011,83
6.7086,2.6554,2011,84
6.5625,2.5852778,2011,93
6.39712,2.59409,2011,85
6.8066,2.6294,2011,85
6.9782,2.6483,2011,85
6.422478,2.599084,2011,85
6.829,2.6027,2011,86
6.7002333,2.5003,2011,87
10.331667,1.69139,2011,87
6.7002333,2.5003,2011,87
6.7835,2.6271,2011,87
10.33167,1.69139,2011,87
6.578225,2.5576611,2011,88
10.79158,1.02805,2011,91
10.6197,1.2644,2011,93
6.578225,2.5576611,2011,88
6.8066,2.6294,2011,89
11.49974,-4.516123,2011,2
11.5833333,-3.4,2011,69
11.380692,-4.421172,2011,3
11.380692,-4.421172,2011,6
4.04748,9.706378,2011,53
9.391945,13.5025,2011,59.1
3.866667,11.516667,2011,64
3.866667,11.516667,2011,66
3.866667,11.516667,2011,69
4.04748,9.706378,2011,69
4.04748,9.706378,2011,72
9.391945,13.5025,2011,72.7
3.866667,11.516667,2011,75
3.866667,11.516667,2011,84
4.04748,9.706378,2011,84
3.866667,11.516667,2011,85
8.4,16.4,2011,36
8.4,16.4,2011,38
5.8797222,-4.83,2011,24
5.8797222,-4.83,2011,31.9
5.8833333,-4.8166667,2011,66.09
5.8833333,-4.8166667,2011,75.3
5.8833333,-4.8166667,2011,83.7
1.948567,30.039333,2011,66.7
1.948567,30.039333,2011,68.8
3.147433,29.609133,2011,51
8.166667,38.633333,2011,3
7.633333,37.25,2011,18.7
7.8921389,37.401675,2011,18.75
8.166667,38.633333,2011,21
7.633333,37.25,2011,36.2
7.8921389,37.401675,2011,36.25
6.330141,37.726048,2011,65
7.2821139,38.4971611,2011,76
9.23037,40.75503,2011,82
9.23037,40.75503,2011,88
10.484603,-0.11207,2011,100
10.484603,-0.11207,2011,95
10.484603,-0.11207,2011,95
9.624722,-0.827778,2011,97
9.430947,-1.0646,2011,97
9.624722,-0.827778,2011,77
9.430947,-1.0646,2011,77
9.624722,-0.827778,2011,85
9.430947,-1.0646,2011,85
-0.5288778,34.0913972,2011,0
-0.4810444,34.0855806,2011,14.3
0.57068,34.5616,2011,28
0.705198,34.335397,2011,29
0.01118,34.110645,2011,29
0.667475,34.340852,2011,33
-0.4768972,34.317825,2011,33.3
-0.084321667,34.33527833,2011,36
0.587095,34.234043,2011,37
-0.238783333,34.25207167,2011,38
-0.197484,34.341052,2011,41
-0.081546667,34.17182167,2011,42
-0.394503333,34.29017,2011,43
0.5693694,34.5611389,2011,44.5
0.701947,34.381232,2011,48
-0.4768972,34.317825,2011,50
-0.4644056,34.0208528,2011,50
-0.394503333,34.29017,2011,52
-0.061148333,34.33484833,2011,52
-0.356302,34.752652,2011,54
-0.061148333,34.33484833,2011,54
0.587095,34.234043,2011,56
-0.029941667,34.01295333,2011,56
-0.105486667,34.16853167,2011,57
-0.059766667,34.093225,2011,57
0.01118,34.110645,2011,57
-0.08225,34.38567,2011,58
-0.084321667,34.33527833,2011,59
-0.352095,34.774177,2011,60
-0.197484,34.341052,2011,60
-0.029941667,34.01295333,2011,60
-0.356857,34.683213,2011,62
0.518991667,34.24447833,2011,63
0.57068,34.5616,2011,63
-0.348348,34.790085,2011,63
0.613963,34.22643,2011,100
0.630803333,34.375545,2011,66
-0.197484,34.341052,2011,66
-0.443171667,34.58158,2011,96
-0.431778,34.481603,2011,92
-0.431778,34.481603,2011,97
-0.422272,34.565372,2011,100
-0.422272,34.565372,2011,91
-0.359508,34.46602,2011,96
-0.392017,34.62611,2011,67
-0.32034,34.90630333,2011,100
-0.28638,35.03971667,2011,97
-0.257026,34.978019,2011,96
-0.257026,34.978019,2011,92
-0.257026,34.978019,2011,92
-0.257026,34.978019,2011,96
